-999418.3569262662	526979	302863	822100	-3807.3312121158233	492556	-207240	776982	-47171.8350081502	49627	478419.35689769685	-3803.8834809667896	-897857	280592	-198816	162945	471065	637303.6196758102	983193.2917922584	656932	-353119.73417526635	213062.8184863564	-20225.64777075767	-443271.56460099656	-796809	-835133	4575.656474411488	234617.57838638127	312328	-958932	141415	-881308.9630759782	-782517.2191177956	582157	-621170	-334441	266004	-49715.33959885384	392428	820468.3450733123	-505270	-208625	-828627	-90367	-988062	929605	-419565.08974517486	-489314	299882.1902142905	-772324.9257315219	-475153.2923666191	271400	-411576	943263.1890970161	448020.81700627995	689123	668021	406724.5843813799	-588717	-647972	-18617.027826803853	-567470	878983	43794.375260789646	-5687.635913570877	178863.21327251825	116845	167479	654136	110797.14004778699	533412	935695.5148193722	594219.1906030362	311383.02568404074	46577	539762	130340.5675045629	-849730	996958	-751531	864813	976842	-621575.190963807	-799319.8939342436	691172.7849044506	-940975	-559086.7003399369	-621808.0771021678	-798274.8333913316	-444028.2384053464	-778260.5524518389	-751348.2923096407	-904494	236701	947246.7264972911	272112	-592338.30056469	217350	-407035.85237793135	-953007
459241.5392308233	392250	-635527	-938513	116252	535037.9184064576	-870127	-20345.00709391397	19438.37105060031	80688.99185618246	-600704.1936998445	82935.95074336324	-942343.7451065326	972758.5316712318	555590	236652.98500903603	-28483.170620291727	164409	518597.7061512433	466178	-469032.84171746497	-977764	-16046	-878885.0543460221	-15445.820249643526	176714	-9386	373020.15878537204	-344180	-142027	-781008.7856564065	-778786.9444112363	102453	-244685	-307648	-413434.33020931995	985400	422940.8362637062	302334	312537.40137235937	-549432.3023968586	592033.6618781835	-304040	144990.9154670285	737879.2588358594	-688937.1526677778	-123314	-721067.4673839979	-856153.8617008362	166921.02229003026	405265	818994.6834322801	-297449	-959488	653998.8690352715	-188894	160610	90461.76444868487	474290	-627913.3094666358	527016	200358	504379	631036	-845241.0772679397	-950756	-768589.174772101	-473008	317377.0518391086	-514879.0482034542	677452	-517601	304497	-238875	-501201.4735786599	160641	-422783.2849854791	-938242.5264496863	-8780	-986836	760793	-234184	-668726.154955419	-222017.33120646945	298099.4994271826	-664658.5769569499	-886828	-83891	56091.478862218326	168043.56969087408	-778198	580637.117214439	272374	-139180	248267.71576087107	-361628	-47198.04836340516	-688349	912585.3204112146	744474.4903812387
-308379	150562.4851882793	442095.6633467553	657514	429849.12969933264	-761122.0720419707	-511015	131578	-666171	765027	230439.689543803	-573615	472982.04090279667	232712	-316859	-187280.71601293678	-92138.57951136515	-430729	572456.3794120129	365243.9876216266	611496.0643328419	-13281	-699058	769467	421927.8469815464	768950.0496480225	-532897.8089893439	-140231.83853351464	548147.4689253739	294709.1339211706	-229624	282049.10537279	-404570	-834976.2588233469	-481814	496104.9410086081	-997762	-951353.5043703456	88117	-658737	547590	-551731.6051568291	967926	943651.4518523093	-390318.41754430416	-607474.5809943366	665573.1291342587	-164107	-885686	754714.1919476059	-210531	-585942	-803396	456957.8573338068	5148.350582366227	-227227	82860.65690700384	226873	-446261	-300846.4928570909	-364029.51456344826	824278	-82716	324075	539657.5809062999	-907974.0471252468	-865771	-667111.990056851	-446325.944786087	181297	-894827	119662.87516535632	-19193.895070206025	954758	-963217.5257416838	-697622.2402987699	23169	-248572.91073844198	10979	730275.6085906273	755373.299554803	139138.0368742973	909430	119540.93567728088	361137.4687583905	726081.3915921983	-25628	433451	-384015.99172234116	-23611	-282317	-981068	-612281.4495470847	-819120.9227577783	393862	417805.29387238645	578183	834090	-557107.0941337387	-190604
-21776	-367424.3115856515	188728.56642062007	-61284	284787	-834987	-188815	102908	148813	581373.4090012978	292255.9243712798	333341.217261933	-851514.9579404416	429213	284102	153975	-367211	-795848.8234632884	-505296	-631114	-636241	-747346.428649516	-614999	-355018	-17266	-709453.2812805322	232849.69625984924	26201	915277.9901794135	891038.708504234	-255873.59163405083	-158808.75542876555	982131	92670.58475536737	926940.1718733674	522402.95274262247	580951	514931	-984658.4292509515	-170387	636597	657492.2457390379	-167318	685663.6617794344	886055.5137307174	-241574	-554313	364045	788005.5456400844	-462488.160805615	51204	-164409.32718697248	-241237.92322099954	-394979.8898254788	-960240.2839178377	-848355.7298048239	477805	-194519	457883.38116015354	-576524	767900.504647406	-151714	-316732	-819216.5826503339	-788450	-840708.4875526387	-87585	187187.23149762163	963543.0873676804	755956.7950570325	945111	949906.7971152074	464814.4577571845	-492333.8523248679	809767.7597939938	-320220	91521.69334238	645287.8206714091	-315240.7131469514	-937156	137403	897637	-75163	-726070	248618.18502533017	364108.278104007	-614448.2479671009	-639373.3558192039	-396516.0557885476	-117085.10536836588	-135051	505569	677848.1272034007	-586003	153557.45065044658	-540690	211134	454822.1084917567	183050	820247
-947107	680165	-970431.826396917	765060	-903851.2885697321	54545.639372451	-130771	426025.83049445646	632629	913781	-433568	312127.5543718892	172694.97428919445	911274	240109	835132	803361	148797	-706250	-331854	-774914	671451.8344927549	-195811	763395.0886048758	-900017.0058424799	-931213	294332.3609449789	-865695	-889119.9286305408	393739	-794466.1145744151	712363.4532018772	7411	-399252.6735303559	-630301	961681	-262255	-632589.7343095562	-870248.977791878	-499809.29368022806	22170.474181773025	-272202.850474196	94881	-970414	-170610.29770471796	35177	-942664	892730	130740	613924.4442312247	-333072	-211064	950730	640328	588014	143160	-55833	-569785	844420.21883725	819514.4588901836	870233.598315374	2278.173747478402	-876468	-94470	807685	576291	483463	638675.2642305656	-226926.13926973345	271625	-42815.97075677104	212294	-380573.21039284545	-77281	193814.155086349	-722889.1629059728	-775650	410452	-214358	507490.21864127857	377879.76646134444	-273970.39417524496	-712484	-563019	271600.53555344837	-341105.86260036496	47993.38842549105	-439198	446927.2725765123	135369	-923540.5539014516	-441831	-34374	626231	123029.37981761829	-392021.9916601953	389721	-910215.8521900107	316587.2012684925	193124
934099.2738806284	98692	874471	266990.4403626425	-651647.1712916429	-297927	-199581.96949323232	724694	-959726.6515922421	225877.1284037684	603391	176655.36872895644	52377.90370412287	510978	537422.5634732018	-139328	531753.5463919975	-1310.9663723298581	-439701.7034038125	-386236	306991	597272	-589495.3078171778	299720	862560.8007561718	-402503.2027635309	491527	736247	-699167.6325939158	-448452	-902698	719493	122568	-49333	503715.7910511696	-938314.4290030347	-250836	-176747.55937760626	669454.5101106905	-222598.16195024084	506587	598373.8657511836	-35350	-641289	-976680.3881149621	776311	-952878	803738.1454673633	207261	696269	-797324	-482532	939444.983843327	-353392.5851300708	681979.3384255078	822601.6515180732	-648777	-719525	469114.73630392156	88109.3679785619	-793853	-930351	-673518.7256098693	404245.98809915455	286985.72703446425	225708.37208152842	697140	261960	267314.6326221281	28072	477768.9594132586	518015	-189627.82776671078	-498410	-739152.7544302414	577900.9218157358	575857.6799692966	-188239.0114728727	959819.2046524002	792135	896863.1373496328	694866	-745243	-548049.842470353	-404146.42652268836	-473756	367464.57000666694	-91339	-917804	696724	433056	-799138	232460.1055408672	-452825.2637474082	-423565.2708579418	446594	581097.9149732646	886745.5848946122	688244.9482602652	522118.06605491997
967208.4883034979	5703.774817367666	-999813	729490	-266081.45444240014	307850	881058.3535227072	482523	-567574	362163.2145676799	630827	497278.27212075726	518583.7975454468	-637584	313201	733121	611650.754704406	-455875	-202992	524066	-335330.49686765985	405228.86774220853	450316.99315659096	424758.5165605433	-799738	214821.4857680227	709063	-42671	-673311.5810288133	-906513	-839258.013447966	492493.13607523334	235643.6409716918	583067	-535718.8920382377	-995619.2742845038	736329	412543.0894455388	-307793	-223767	-341407.0300407832	-995829	-317784.794007389	367258.6939982006	263123.17785132304	591556	-801586	-96833.45341022802	942912	-78923.95625024836	180240	-937935	79727	243318.043370425	-772149	-745334	-60548.163470020634	-158937	266269	-725327	655018.0176173658	559734.1627829974	647130.5539377602	-731553.2883541862	39545.9628760271	-31031.162082260707	390964.6214730148	-530459.7776669385	-141860	332875	-479840	854282.1419025105	-984371	-998829	971058.8570609968	243961	398601	-52873.19224071689	-350659	150193.0388628519	91101	279074	-430640.951120534	508968	-764227.1867988926	-565117	498027	948066.695953521	593162	298546.1920724213	-295959	367900	665204	996425.6896488811	-225675	147175.81255144253	-631634.1594660943	-343042	-367091.4359985286	-918020.8705228175
-942734.0976649703	-333746	306603.47877349984	-580081.6711253908	219845.06833744003	-797458.5511458017	-914063.8246938844	926427.8364682209	564349.7034455116	-259280	577400	-110926.69068346033	-9692.411888802424	-38464.48144712404	-56901	971199	690943.4335973302	733297	-568767	-180587	-708386.5442537756	316149.4989194507	-713236	350792.2954103714	-586778	-205016	880402	-442610	435171	-502178.5554047564	807485.4292701145	457646	-78263	284814.53848027927	-953221	-986465	-746346.9011633031	900554.4324481077	487601	-835438.2216456557	-324105	-340306.0349637066	387055	999762.5526301074	-582611	672619.645564904	800184	584181	-874789	106070	-953406.5830768766	-940410	-590196	-824132.0190363622	-223896.4225399684	-224064	680890	136764	991038	-702457.5656381522	576901.4710678719	-530264	364666	-180993.01917488605	-196819.5921699272	257021	549386.8727560395	-96835	453722.10017986386	-354284	-51946	639723.5851457571	-417953.3037370418	-406792.20623348816	-383767	839507.9573890457	-628694	-714743.8300731233	-917047.0697452095	-558340	351556	360789	-877430	889236.3888124796	60690.74796988303	591470	-371896	855987.2140468054	-285897	-868039.1078498502	-681512	477907.13392369053	-511399.14496157866	-553025	-184062	877452.2911385268	546019.2982880278	-568522	-327784	45981
387438	940958	-509137.7773966801	537211.1938101002	1078	743751	-224710.9305259887	980732.0252790814	-782155.3712040267	-392077	-805173	579210	456556.15188023215	-799995.5360314426	557474.135772442	930580	729794	-339276.2034948864	-153303	300711.6411343105	42621	947708	-604564.7865158245	281277	209420	734166.3965814328	-948836	-158128	-961897.7685325873	635510.327605719	796295	548910	510560	-293585	-406493	-531056	-290975.81784175034	-889927.617138085	-846965.2769136011	-468720.51897329814	-491809.6035817452	-787151	-761250	367357	349727.648219242	-85025	50081.00090409187	724906	-16320	955529.619562312	-502016	-763728	-627015.7146533341	-561239	168606.79279905744	-390984	272577.2375673349	-86345.71887794067	227819	-300225	-261334	254700	-215321	-261267.12751521985	-24351	760455	592414.620953524	-633401	-545129.0915336428	285616	892016.0547265685	-685163.7011099836	-556990.7190542526	139865.4648295988	-966711.287246664	973313	318041.86600905703	453783	582973	810371	-601666.2023105584	-164083.27417398058	-361837.6689117446	-584691.72921839	968078.1882508385	836785	-342446.52011639904	277188	-70900.70721783186	-854519	-120761.12996877742	-993107.2592361505	-955185	-188776	167820.31107150856	-277936.81052182335	19513	-268814.96691442176	340070	-519958.4382348106
845298.192806391	712418	461736	972031	585732.6323491447	-303540	967385	20521.021534041036	-472908.9827849739	68817.29969679215	-770667.9438353202	-121745.52649718698	508117.49911712855	-651676	797840	-468205.0045656328	-716521.7808578173	998575.3307148949	-695353	33389.18448000273	728606.8512688375	-85492.85522008815	-172231.3833186964	-293742.92641008773	25464	507491	-877892	-378463	915695.9148048374	-970977.0455305286	-887512.2946761585	154606	332583.5546980563	-561228.9938895367	739366	297162.9839576937	79336	404975	-786023	225201	-333138.5377589322	240793	-550013	920123.3709557005	-459977.0197829136	677652.6292665103	223477.51042027143	262055.82278597495	998378.9718662999	-921784	-606863	-825566	-558665.2344577734	205013.11913360003	-122655.55783930607	-986441	26796	998217.4284439995	-260846.63023135543	-850941.3361014568	-214386	458252	194323.37843960756	-121024	760967	96819.65834630257	436111.98290091334	238296	224661.65936827008	508302.99984699837	-186773	906178	-229342	762388.8271003605	960041.9723172972	690797	-435824.54894080234	-790802	873152	-750751.5497345396	329126	-876368	828750	-61902	354672.38996609766	-232614.855818611	655681	-801179	-119459	33838	690445.0695580794	235169.31078559393	-310080.66730080696	37649.15248440497	724687.472691641	-363272.40673176653	989959	420373	863021	-735877
82699	744123	-413270	50296.07253480144	-710239	74472.90411064983	-910090.222290552	855830	204521.06369021116	-461535	-362800.5764637978	-766237.7211905795	827630	133956.47730568214	701402	339133.98978663026	742708	543470	-42917	104505	208044.70886735758	967112	-124146	-7675	-313328	-167552	-491318.99208188255	-399706.19490597886	402433	-989760	-517345	-722628.0728260858	-249033.6262089383	215559.9523305914	-36847	201975.35858834535	918585	182990.50032259873	710699	758044.3371150594	-99391.95977490582	725659	912878.9398891313	-949215	-603626.218756031	973051.3470754926	-416064	295227.93406822975	450076	-320147.3643020472	-176596	156199.30005444796	347678.30731508066	-358048.5677336656	-421196.78309813177	125260	-786661.8126696601	-762540	538182	635106	498551	-633937.8172729637	-941143	-275463	342660	-145641	-150192	-980924	229717.00369778788	601968.8236280186	-397251	678645.6504387041	-843037	565686.2532899489	-932140.621923097	-516507.7627876282	787660	-203853.60036339134	-105202.61756822595	994593	-889486	-952055	-634382	747693.149912376	340006.9229563831	-344315.969150643	837376	903782.7649510968	-584697	-483310	807297	-658575.1375352575	-790908.4036017731	394108.5186692008	741650	-789474.917687882	-741993	-6968	-870309	405862
-686106	70321.49166582781	-28575	-443918.6007688092	197079.9541896372	-830709.1371748812	-581188	-80641	227261.280737482	207212	210134.61482527526	-821938	417212.16336229444	-964628	-546998	465450.49983691913	404433.3652655538	566032.7678154921	-274193.4468791847	496893.4852229892	926651	-478027	542509.4611565045	609935	-542435	686847.8458732674	-878607.8564849198	349560	-12882	-351504.1099664349	-371560	95720.77247111313	542720	542459.0883053036	-939800	571223.7848578538	-532127	730710.781939561	-443407.6301757251	-666382	960251.5935784972	228280.37866402743	354640	-249894.14991508157	-405810	-260179.2467999236	-824087	-794130.5307859792	-245966	500490	-851281	895669	593845.353571079	-874154.5907433237	-737875	-134986.83614985005	379300.17884170776	96718.84722331609	97530.03710951773	697218	962187	319028.07356513524	64370	449399.2558401008	-116576	-935521	-734856.7542001498	-340068.14195436565	928864.9026530078	283778.43802946666	-836545	530732	224393.42994818394	98412.35386284231	723763	497913	652139	-954070.7455063644	-874117.4369070505	944627.2884421702	-891689.9787854595	51428	-902043	-151420.65752772323	319230.5218316233	848025.1519584728	916804.3011534368	-987917	319789	87151.59103235998	61850.373482888564	-808447.1772377954	-906881.8736449659	-225141.16994578927	696292	-370882.9697633345	-392371	-3566.5820540185086	94192.98113529081	-585898.4331826407
835346.4250728791	-72809.43608297093	-113379	-14606.698721564957	-232372.07715869742	657959	-635825	-334580.27034139447	-41788	-323234.094971715	498286	-827506.7560424978	-891025.2561062264	899765.3800281545	-939374	-852094	661743.0403819969	-108427	-399744	-915830.2412192512	258539	931497.3059536375	488859	-751310	634952.5046133106	500813	787926	-481097.6627181489	926443	381066.55120116007	982960.0487860267	-470953.580315324	-694205.4015586553	152624.77307576593	831733.1361172616	862269	-255818.25611863658	-446632.86036451976	601925	857059	-398669.7761505456	-453859.39836538874	641568.9275301574	727439	296282	-582916	-993879	788493.8058618058	-517521.69207046373	636565.6142243717	334911.1656048612	920393	-89380	43359.73219555034	-448051.0984764317	-473088.7552359395	-929474.0752318664	592487.9288366712	-636157	553489	56020.14559863298	-628330	-236414	-586097	-490743.29536117124	-353418.4192759326	68377	27834	-801627.7379398842	375817.0896956627	131800.50819074176	651685.6306038792	-159101.6385529755	269495	-788582	-487169	-422385.1931165041	-723364	-261621	-210623	269926.05127418786	865663	207628.09142283653	-198002	-160209	-424314.19957997487	-435511.2178850329	-774140.8511568501	-475153.11047161755	996943.1807439192	-124856.77161124209	-784742.4566050918	866873.0946971395	-173181.73539994657	-869290.7734804224	375370.4338160665	-750804.7833802851	851223.4526030759	851010	342630
481519.4153382785	33243	45356.00930255337	218231.6127347527	929258.9097623997	-665181	720714.6468999712	-356545	-39078	139422	423150.75303080725	-510025	-67390.17163937457	595077	305102.7492965665	-455628	-62909.51307251863	-965027.1731876446	-780042	87906	519697.2716461157	-2692	-166116	-79410.00395994412	252955	16634.731366080232	12913.356581127504	-537626	-699816	-15953	417186	911418	-568328.2922049917	-500981.04358892614	-17922.06897636724	-867664.3554044629	275875.6639348536	-732591.9026224044	-885125	73583.84909342555	361597	-477816.4047301257	-743480.5607170218	-412507	-711995.1394060524	41448	144438.40780727612	133908.39737442927	951544.9452366102	922384.8631199987	-413308.73800960276	348616	-324723	-581391	994363.1235428944	595690.6297539363	-536147.4411621607	486199	-388615.37437474274	-539876	-125817.10797180422	-567241.7514741623	104117	911589.8119778621	-302651	-198791	1067.4574729052838	491458	-512236	756488.2218765419	-669417	853296	768412.1195643467	-772161	-973055	-302541.9932261215	653699.9915182157	64322.50758967176	-444495	-178540.94337331166	654655	-490980.18149179	-617585.1013005888	-72755.25102862087	-469385	-926468.6010394798	-710669.159923991	856257	992789	99474	-953226.0542939444	-46786	768465	812668.0800654953	-145414	-540957.8123469555	271187	690302	156813.69105382496	757048
205540	-820008	-541080	273754.02029155474	685931.7441706178	-524325.8028042719	279548	-365929	647436	695971	-311942.8379204363	173087	-464782.4541122641	409716	920072.4275813177	-400566	200813	-256075.02167053963	-789032.1787675534	103136.88721979666	-431508	530766.7296797163	677336	981940	247245.13691714779	38092.79740000691	177803	499451	696184.892346258	276621.7795000449	2140.1064346022904	225974.4391708055	150058	-220809	-908788.988526046	784233.8584865546	105940	-243694	676092	954918	-206826.25847096462	98825.41664985032	483575.3746712236	-40558	-615570.2163148687	87864	-713432.4050311642	259982	-17146	627596.3986975783	-29624	992088	932583.3253571964	56713.244412101805	-563184	78112	-345803.4157436389	-468897.73064127273	-489049	-932519.5727754156	-679663	-886477	-481630.3138371563	-972577.6008674894	-489357.47824636125	-509388.4681096692	805128	-418529.57020732213	-537629	64604.85564992088	365216	313580	-913207	-611234.0540189345	-539840.0418152756	-633167.5747395493	-87949.46724527341	-993498.1795208226	-413407.85805295745	3546.256552229519	-841215	-399749	227939	323536	-516747	412192	409725	-826182.1592572713	-903806.7185059323	-467617	-29557	-402701	-623083	493225.92673149426	675906.5417955115	974033	-886157.1840264244	670453.5986787667	-606925.8308196767	-894463.4381789744
136726.49034035788	746202.2706272642	589261	52300	-505739	78047	856535.1151562876	-325719.93979753705	-451159.4283359377	937150	-77398.25697424996	-203219	840609	-380021.53287547943	23674	863233.3098888223	-904628.4831941755	-288602.77605499537	-653796.2163810252	742886	320668	-23058	739136.5244383081	126016	-540765.3776988762	992974.5601105408	-136834	-156250.62425392948	700493.7388331769	-177000.70105867693	-186133.80031244352	-316484	-588892.7726601381	634154.4199888865	797836	-248822.90740737692	95500.49218973052	879011	339954	-950437	-50993.16667008074	-464130	-442643.5895191898	-287911	635968	726291	-91260.40728438564	3840.6436052540084	269026	-728708	941379	-680319.3256319899	871792	87564.11325298413	356634	559601	-459698	870547	2724	-36875	377508	412866	623773.6774444645	-842486	-140141	-244948	-319207	876362.9888801507	901934	100662.41185324267	398138	-954975	-265925.70560472994	760923	-697879	454422	910541	807667.246586483	-168496	-248303	374435	-3977	540923	-872001	464645	-852170	927489.4267405055	-472236	-381406	-167063.1645735004	-593388.7901998921	-182512.61354152428	-958648.4795194454	-475306.9582277023	-650319	107399	-195223	-673797.6560370536	200170	261989.0130114758
-821631.0597242897	-445914.60489802074	625986	493603.9393160823	-598835	-324804	-940793.7451261432	37470	-892027.0357924151	-226598.08189106872	-789758.0898402925	-604027	277149	-72403.12763859704	755362.9315381863	609178	-329835.6208879567	478597.2035717212	-470276.0344899242	-545200.8289008326	-246263	-122242	335393	-528759	-677784	381958	-656408.6487902527	175713	914853.025428016	624371.4814392996	30549.829420812195	-501628.07113608497	-853487	348486	-9645	550316	-229413	953329	379157	177954	-712089.5132244853	-985322	832238	-948706	778981.9369666788	-714175	232924	430886	-122058.41858604643	-578723.5784133351	-816006.5294439045	-146915	-845837	959509.10899286	470553.32065312215	-205059.7045294058	-404135.56781490566	-568777	-594494.276425103	137043	533644	531644	890649.0632578323	-484295.36587745894	-194447.53831468022	-939615.8251056342	-750384	-36422.839216632536	842596.0679687976	182012.53524267278	-961139.6391298696	-930834.5199345014	706953	-880159.2494295638	-16488.60700670362	686437	831195	-113984.0315808591	29221.773214669083	-96248.14350616862	-520334	-44350.845678144484	739211.5375076544	-717887	-957209.7272301165	-917909.869945637	-199243	-313673.88218028785	-58258.34041891969	-471980.1003785131	857665.0633492791	-222403.11263808387	224153.5592190635	956056	331031.4354406509	-297686.027885959	-799586.7998786017	-269553	-525817	-554752
-132820.48603626539	771925.4375454928	-946950.9093740771	790072.2279004904	998920	-402117	-223291.8392352215	-820119	-484513.37981718476	986894	-858464	620906	74914	638528	469361.55869244365	844784.3970642574	613545	984555	-419112	937285.0229192981	-528484.0217098517	870549	-913442	-326733	119724.4309267248	-472207	-735043	-871356.3985274151	694836	817692.2364769494	444527.44400778576	398293.6314546517	-334350	942387	580896	-258079	410023	-202260.59341025632	84542	662845.4757616906	139750.78785278322	404921	-707082.1580433258	112005.30374185694	647534.0513301741	-348854	-357599	-355259	-560005.6335236729	-426056.34250036534	-928080	-743256	217667.93834256683	992759	-468861.8669993554	-544334.0751185084	-612785.1458950011	-61057.465195165365	468819	-259170	-810082	299373.2391734428	649258.7439395734	-204292	391194.5211214288	-701261	727252.1234307087	-339903	538096.4462014963	977115	-707318	509378	186592.16552005196	-317606	-584773.8662649393	-764566	-340382.45084568544	-808196	-763243.2014531931	843755.3249224247	-606880	-764067.4767742226	-607154	633105	874703.3457194001	180514	158366.4702957885	234182	-569078.6203883005	-888682	260765.89272831054	-556165	592247	-717832	206022.54003844433	-994426	-68720.61087042128	-89307.24141345662	-981737	-794947.3566855543
424530	140059	-958819	-23541.28852522769	9096.080448019318	-526371	907585.0252904692	-652030.89754686	-430229	-580567	-508229.04903706536	-494443.9204302138	-801651	-547230	694371.8202042105	804927.1966866436	-712123	-127327	-534129	207297.4748218127	-374933.8005167297	611973.5264656334	-6250	-242462	734051	-640092	972716.5027431746	-274617	926775	224177	770617	404344	693387	-170096	339645.148230518	603212.37730675	556623.6809798176	54209	-184195.47164246428	30360.023330744123	90624.54086779011	-618277	79934.6005281501	41908	-574907	-536435.153849961	-893739.2994578306	-844898.8909475583	404545.18473681016	-587689.1622167329	82780.25837471732	-657113	326569.18034901447	-322760.63905212854	59690	-111334.51472463412	-243749	335901.89221013524	-526309	192048	67792	983415	381382.3501900241	237726	-161593	-125527	-507745.4481342334	-980923	-347620.01003595383	758640.5005695603	-785950.9631681468	698581	-13591	-553186	-599230.1788005396	262763	-888782	-216288.29465997382	-83148.9998680799	580716.482056817	519083	-459864.7710515298	93535	-5439	-500702	-606381	491618	-785764.0809748739	-51066	574144	-975447	-975430.720683409	-890252	201694.68639030703	530495.7969862956	-566451.6315010819	385588	-760412	817160	172151
-116070	710655.6533271007	854019.0825785738	788445.4343681433	-422981.6414862273	341939	292274.91129048215	842984.7152058266	425473.53060697764	-954586.6336498485	689599.5263932385	159932.57914181147	-141663	-325382.74907741346	-329615	-394699	510572	-639329.2253083785	260373	792849.8302297194	807165	803744	-278703	767753	918069.7668158552	725634.9780486154	480111.33850348345	685810.534340475	-803864	907594	-285239	-147682	-76401.41118630965	-547145	807683	271358	843023	621607.9321589682	234107	160957	203146.13155817473	-757312.1234266636	922510.841719867	222985.71357807843	-775911	-164733.19979434402	79365.40954801696	367713	381319.86910046707	488619	-657376.4644750427	-459008	-887860	-770124.6889035067	-191230.07605594536	-816693.2359148735	394252.12544645206	181618	-139671	-972936	-928188.1947326527	-468465.4128565673	984378	486049	726659	-173872	28642	-792588.3166434877	-289705.11542343313	819682.0135559083	-131239.37714327557	-64281.39739119203	46360	267284.28246981837	-610791.2133032158	-137184.38593317033	541961	870898.2574412439	787189.5198638812	-593104.8836368781	406238	-130971.63377064746	-887317.1462818424	-591408	-801122.6577276493	559063.0099577645	-329771.76776600175	270348.548113483	424543	-173210	-676188.7988702669	-200081.48403525096	219645	-591342.5985129648	-313842	-480432.19881171326	618632.1962098808	975780.956261796	638538.341608484	-271704
556849.321934148	982006.5161332828	805309	925112.5232988549	-60754.400277620996	-935640	227152.08205662388	581196.2554064884	413297	-233284	-838324	601038	-38948	684481.295730903	-775573.8631067676	170895	340310	-233804.98886662629	-306232	855718	-222811	-72590	-461274	349691	608781.2986538457	21744	174144	833066	909418.5709681083	-729816	167693.5332020619	-851476.0118915772	551178	-290909	364592.96271563927	276893.0149661	545511.558325394	386690.2255803391	-588150.7770609376	-908813	118522	-884340	-690136	-320374	-343819	598221	-488965	-161659.2009802909	-868054.9349662887	-286556	-418120.646078771	-68345.2814519126	-220345	-194476.62464619882	-587571	-630499.9565373373	419192	-495293	-260940	-453680	144368.53038977948	-698325	-341503.2890424215	736670.5535476143	-892712	-710823.2430298078	-328224.7411501487	-203605.2956103778	-718350	-145803	681984	-453416	506856.08892494836	-57296.612601627014	-384221.9514528797	613920.5080756131	646571.1516895543	-50520.75425319641	940016.6883701633	-316940.66403850866	-880430	84984.082097915	167582	283786	-664849.6377996602	688179.995680908	428326.75911961007	-289041.80504470074	608987	767559	-833184	693280.799199929	582440.6172794814	-226576	-98209.53158964159	912763	-373452.97427238117	-571124	174159.60928263492	803394
-799435.4652395351	347695.0540732341	133071.44063755404	42180.50190468854	897142	-333562	-107841.02408127487	901284.5835620149	-725500.1762027021	523826	-299675	489093.0419341102	235982	342799	-941054.6548227962	587318.5638360435	697520.1797660019	605161.0277599967	-126595	999316.5721952079	-433814	48123	-442329	-853179	-385368.07537505496	340901.44488891587	-140878.6572181338	249001.3479740962	839204	-406628.7790608769	-894787.9644424618	514304.41691609286	-507157	-750057	-168666	771117	-639114	-134792.31466560252	-153262	-346512.81053803617	-703220.4476512934	813878.9950203043	178243.8037710935	-674492	549717.8679009303	63025.026738161454	-941331	-764782	557588	895138.7307440336	289056.72921557026	-819241	-904381.9176832876	380900.5634084693	210795	641447	-886272.8362409043	833324	997711	-94694.87954676105	174254	719947	-807305	980651.482532362	-823029.4348804674	119522.32411798951	785209	-516256.9647619135	910632.8318822852	678139	-634607.3884059261	341641.0868637692	890310	-398350	351309	329838	948531.8152484163	522787	-103394.09352304973	789980	122860.50291830022	361987	823010	-719724.6081970767	645918.8246681984	-194425.34691216506	-757403	579094	-860302	564566	-983711	-958752.705569706	686286	-656049	-144076.89541834337	926215.1868291649	-333385.85972465656	412598	-453694	732458
-598925.8296616802	-392157	-466021.5994937562	923165.6699771758	-506906	277492.90100021055	93207.84493658552	74750	733665	-662966	866803	119086	-303931.10370329884	792748	111931.08252795017	-364697	71501.7435576499	175490.64870202565	-770038.1162250902	94212.73239851161	730305	647496	-804459.7908592765	-52874	-993982.303299579	-854145.4885789861	-337283.2864541282	-392088.250917866	874023.2207033124	-516400.97449960234	-689029.2279028306	-818938	-822755	117305.00840468588	167954	243824.36907422682	471789	566067.8720863152	-692683	-821701.0677042394	-542960.4022789912	200270	-58450.446111619705	995246	-752599.6293954997	403115.96651083184	-696049.8190226734	462120.4054236887	-855466.3678510968	-226828.97941752023	-367321.3274375886	-637717	56248.36188960518	425657.1463488571	-882012.0248108836	-159775.94120963383	445788.4098944827	-438708	284231	243402.5090799986	385304.1964577234	69611	-627270.3820927977	-109763	-220593.70649347815	478070.99697792274	858460.8911890206	-278568	-251037.81781396514	-590937.1357333213	239954.2642988828	-146247	-186309.7501863133	-248574.6032343628	-151365.50564912416	412615.023852244	223243	804821	-747111	-206707.8694229601	991759.0265846956	-507299	-142616	876651.8924737384	-73725.08069934498	-370942.1011618625	943194	970891.0334364425	782479.0308681743	147746.86445259792	888993	-799123.9195110991	960728	807718	-710231	414956.70257175225	741534	-438287.96167219104	-932279	-313385
